Kiss of the Dragon;7/6/01
Cats & Dogs;7/4/01
Scary Movie 2;7/4/01
Final Fantasy: The Spirits Within;7/2/01
Jeepers Creepers;7/1/01
A.I. Artificial Intelligence;6/29/01
Air Bud 3: World Pup;6/29/01
Crazy/Beautiful;6/29/01
Pootie Tang;6/29/01
Baby Boy;6/27/01
Dr. Dolittle 2;6/22/01
Elvira's Haunted Hills;6/22/01
The Fast and the Furious;6/22/01
Bully;6/15/01
The Parole Officer;6/12/01
Lara Croft: Tomb Raider;6/11/01
Evolution;6/8/01
Swordfish;6/7/01
Atlantis: The Lost Empire;6/2/01
The Animal;6/1/01
What's the Worst That Could Happen?;5/31/01
Pearl Harbor;5/21/01
Conspiracy;5/19/01
Human Nature;5/18/01
Mulholland Drive;5/16/01
Shrek;5/16/01
Angel Eyes;5/15/01
The Anniversary Party;5/15/01
The Man Who Wasn't There;5/13/01
CQ;5/12/01
A Knight's Tale;5/11/01
Down;5/11/01
Replicant;5/11/01
Safar e Ghandehar;5/11/01
Stanley Kubrick: A Life in Pictures;5/2/01
61*;4/28/01
The Mummy Returns;4/28/01
Driven;4/27/01
The Forsaken;4/27/01
Kissing Jessica Stein;4/21/01
The Hole;4/20/01
One Night at McCool's;4/19/01
Freddy Got Fingered;4/18/01
Bridget Jones's Diary;4/13/01
The Body;4/13/01
Crocodile Dundee in Los Angeles;4/12/01
Joe Dirt;4/10/01
Along Came a Spider;4/6/01
Josie and the Pussycats;4/6/01
Just Visiting;4/6/01
BelphÃ©gor - Le fantÃ´me du Louvre;4/4/01
Blow;4/4/01
Yamakasi - Les samouraÃ¯s des temps modernes;4/4/01
Someone Like You...;3/30/01
Tomcats;3/30/01
Winning London;3/27/01
Heartbreakers;3/23/01
Spy Kids;3/18/01
Elling;3/16/01
Enemy at the Gates;3/13/01
Exit Wounds;3/13/01
Princess of Thieves;3/11/01
Chori Chori Chupke Chupke;3/9/01
Moulin Rouge!;3/9/01
The Luck of the Irish;3/9/01
Get Over It;3/8/01
See Spot Run;3/2/01
15 Minutes;3/1/01
Blow Dry;3/1/01
The Mexican;3/1/01
3000 Miles to Graceland;2/23/01
Monkeybone;2/23/01
Lady and the Tramp II: Scamp's Adventure;2/18/01
Down to Earth;2/16/01
Motocrossed;2/16/01
Sweet November;2/16/01
Rivers and Tides;2/13/01
The Tailor of Panama;2/11/01
Saving Silverman;2/9/01
Wit;2/9/01
Hannibal;2/8/01
Head Over Heels;2/2/01
Vizontele;2/2/01
Valentine;2/1/01
Manic;1/27/01
Recess: School's Out;1/27/01
Tape;1/26/01
The Wedding Planner;1/26/01
Sugar & Spice;1/24/01
Waking Life;1/23/01
Enigma;1/22/01
Lost and Delirious;1/21/01
Intimacy;1/20/01
L.I.E. Long Island Expressway;1/20/01
The Believer;1/19/01
Dogtown and Z-Boys;1/18/01
Donnie Darko;1/18/01
Super Troopers;1/18/01
AntiTrust;1/12/01
Double Take;1/12/01
Save the Last Dance;1/12/01
Zenon: The Zequel;1/12/01
The Pledge;1/9/01
Attila;1/1/01
Shrek in the Swamp Karaoke Dance Party;1/1/01
Slashers;1/1/01
Ticker;1/1/01
Uprising;1/1/01
PokÃ©mon: Mewtwo Returns;12/30/00
Traffic;12/27/00
Crocodile;12/26/00
Thirteen Days;12/24/00
Cast Away;12/22/00
Dracula 2000;12/22/00
Jalla! Jalla!;12/22/00
The Gift;12/22/00
Finding Forrester;12/21/00
Dude, Whereâ€™s My Car?;12/15/00
Chocolat;12/14/00
Miss Congeniality;12/14/00
What Women Want;12/14/00
Batman Beyond: Return of the Joker;12/12/00
The Family Man;12/12/00
All the Pretty Horses;12/11/00
The Emperor's New Groove;12/9/00
Dungeons & Dragons;12/8/00
Proof of Life;12/8/00
Vertical Limit;12/8/00
The Land Before Time VII: The Stone of Cold Fire;12/5/00
Frank Herbert's Dune;12/3/00
The Up in Smoke Tour;12/2/00
Quills;11/22/00
Ali G, Aiii;11/20/00
Blood: The Last Vampire;11/18/00
How the Grinch Stole Christmas;11/17/00
The 6th Day;11/17/00
You Can Count on Me;11/17/00
Bounce;11/15/00
Unbreakable;11/13/00
Little Nicky;11/10/00
Phantom of the Megaplex;11/10/00
Red Planet;11/10/00
Cruel Intentions 2;11/9/00
Joseph: King of Dreams;11/7/00
Charlie's Angels;11/2/00
The Legend of Bagger Vance;11/2/00
For the Birds;11/1/00
2001: A Space Travesty;10/31/00
The Crow: Salvation;10/31/00
Book of Shadows: Blair Witch 2;10/27/00
Lucky Numbers;10/27/00
Mission Kashmir;10/27/00
Requiem for a Dream;10/27/00
The Little Vampire;10/27/00
Bedazzled;10/19/00
Shriek If You Know What I Did Last Friday the Thirteenth;10/17/00
Lost Souls;10/13/00
Mom's Got a Date With a Vampire;10/13/00
The Contender;10/13/00
The Ladies Man;10/13/00
Pay It Forward;10/12/00
Memento;10/11/00
102 Dalmatians;10/7/00
Get Carter;10/6/00
Meet the Parents;10/5/00
Hellraiser: Inferno;10/3/00
George Washington;10/1/00
Remember the Titans;9/29/00
The Weight of Water;9/25/00
Under Suspicion;9/24/00
Chain of Fools;9/22/00
Tigerland;9/22/00
Woman on Top;9/22/00
Best in Show;9/19/00
Urban Legends: Final Cut;9/19/00
Almost Famous;9/15/00
Bait;9/14/00
Rugrats In Paris;9/14/00
Dr. T and the Women;9/13/00
Men of Honor;9/13/00
Sexy Beast;9/13/00
Duets;9/9/00
Nurse Betty;9/8/00
The Watcher;9/8/00
The Way of the Gun;9/8/00
Pollock;9/6/00
Before Night Falls;9/3/00
100 Girls;9/1/00
Snatch;9/1/00
O Brother, Where Art Thou?;8/30/00
The Little Mermaid II: Return to the Sea;8/30/00
The Man Who Cried;8/29/00
Is It Fall Yet?;8/27/00
State and Main;8/26/00
Bring It On;8/25/00
Cherry Falls;8/25/00
Tillsammans;8/25/00
The Art of War;8/23/00
Quints;8/18/00
The Cell;8/17/00
Autumn in New York;8/11/00
Bless the Child;8/11/00
Python;8/9/00
Buzz Lightyear of Star Command: The Adventure Begins;8/8/00
DragonHeart: A New Beginning;8/8/00
The Replacements;8/7/00
Psycho Beach Party;8/6/00
Hollow Man;8/4/00
The Tao of Steve;8/4/00
Animal Factory;8/1/00
Ginger Snaps;8/1/00
Space Cowboys;7/31/00
Coyote Ugly;7/30/00
Paradise Lost 2: Revelations;7/28/00
Nutty Professor II: The Klumps;7/27/00
Beethoven's 3rd;7/25/00
Rejected;7/25/00
Loser;7/21/00
What Lies Beneath;7/21/00
The In Crowd;7/19/00
Nuremberg;7/16/00
Essex Boys;7/14/00
X-Men;7/13/00
The Dish;7/11/00
Scary Movie;7/7/00
The Kid;7/7/00
The Adventures of Rocky & Bullwinkle;6/30/00
The Patriot;6/28/00
Me, Myself & Irene;6/22/00
Chicken Run;6/21/00
Chopper;6/21/00
Boys and Girls;6/16/00
Titan A.E.;6/16/00
Shaft;6/15/00
Jet Set;6/14/00
Gangster No. 1;6/9/00
Gone In Sixty Seconds;6/9/00
Skipped Parts;6/6/00
Big Momma's House;5/31/00
John Henry;5/27/00
Shanghai Noon;5/26/00
Mission: Impossible II;5/23/00
Dinosaur;5/19/00
Road Trip;5/19/00
Small Time Crooks;5/19/00
Billy Elliot;5/18/00
Nico and Dani;5/18/00
Our Lips Are Sealed;5/18/00
Cecil B. Demented;5/17/00
Dancer in the Dark;5/17/00
Shadow of the Vampire;5/15/00
The Golden Bowl;5/14/00
Center Stage;5/12/00
Hamlet;5/12/00
I Dreamed of Africa;5/5/00
An Extremely Goofy Movie;5/4/00
Gladiator;5/1/00
Vatel;5/1/00
Frequency;4/28/00
The Big Kahuna;4/28/00
The Flintstones in Viva Rock Vegas;4/28/00
Where the Heart Is;4/27/00
Gossip;4/21/00
Love & Basketball;4/21/00
Kevin and Perry Go Large;4/20/00
U-571;4/20/00
Heavy Metal 2000;4/19/00
Keeping the Faith;4/14/00
American Psycho;4/13/00
Fail Safe;4/9/00
Love, Honour and Obey;4/7/00
Ready to Rumble;4/7/00
Return to Me;4/7/00
Rules of Engagement;4/7/00
28 Days;4/6/00
The Road to El Dorado;3/31/00
The Skulls;3/31/00
Whatever It Takes;3/31/00
The Filth and the Fury;3/29/00
Leprechaun in the Hood;3/28/00
The Audrey Hepburn Story;3/27/00
Here On Earth;3/23/00
Timecode;3/22/00
Romeo Must Die;3/20/00
Digimon: The Movie;3/17/00
High Fidelity;3/17/00
Final Destination;3/16/00
Takedown;3/15/00
The Perfect Storm;3/15/00
The Prophecy 3: The Ascent;3/14/00
Erin Brockovich;3/13/00
Mission to Mars;3/10/00
If These Walls Could Talk 2;3/5/00
Drowning Mona;3/3/00
The Next Best Thing;3/3/00
What Planet Are You From?;3/3/00
Le goÃ»t des autres;3/1/00
Chlopaki nie placza;2/25/00
Reindeer Games;2/25/00
The 10th Kingdom;2/25/00
Wonder Boys;2/22/00
Boiler Room;2/18/00
Pitch Black;2/18/00
Hanging Up;2/16/00
Bruiser;2/13/00
Snow Day;2/11/00
The Beach;2/11/00
The Tigger Movie;2/11/00
The Million Dollar Hotel;2/9/00
Gun Shy;2/4/00
Scream 3;2/3/00
The Broken Hearts Club: A Romantic Comedy;2/1/00
About Adam;1/28/00
Happy Accidents;1/25/00
Saving Grace;1/24/00
Girlfight;1/22/00
Down to You;1/21/00
Phir Bhi Dil Hai Hindustani;1/21/00
My Dog Skip;1/14/00
Supernova;1/14/00
Ordinary Decent Criminal;1/7/00
Dave Chappelle: Killin' Them Softly;1/1/00
Father and Daughter;1/1/00
Juste une question d'amour;1/1/00
Scooby-Doo and the Alien Invaders;1/1/00
The World of Stainboy;1/1/00
Fantasia 2000;12/31/99
Angela's Ashes;12/25/99
David Copperfield;12/25/99
Play It to the Bone;12/25/99
The Talented Mr. Ripley;12/25/99
Titus;12/25/99
Galaxy Quest;12/23/99
Man on the Moon;12/22/99
Snow Falling on Cedars;12/22/99
Girl, Interrupted;12/21/99
Bicentennial Man;12/17/99
Stuart Little;12/17/99
The Cider House Rules;12/17/99
Anna and the King;12/16/99
Any Given Sunday;12/16/99
Switching Goals;12/12/99
Deuce Bigalow: Male Gigolo;12/10/99
The Green Mile;12/10/99
Magnolia;12/8/99
K-911;12/7/99
Mickey's Once Upon a Christmas;12/7/99
Blackadder Back & Forth;12/6/99
A Christmas Carol;12/5/99
Guest House Paradiso;12/3/99
Happy, Texas;12/3/99
Sweet and Lowdown;12/3/99
Flawless;11/26/99
Ride with the Devil;11/24/99
End of Days;11/23/99
Sleepy Hollow;11/18/99
Anywhere But Here;11/12/99
Dogma;11/12/99
Mansfield Park;11/12/99
Ratcatcher;11/12/99
Passport to Paris;11/9/99
The World Is Not Enough;11/8/99
Annie;11/7/99
The Magical Legend of the Leprechauns;11/7/99
American Movie;11/5/99
Scooby-Doo! and the Witch's Ghost;11/5/99
The Bachelor;11/5/99
The Bone Collector;11/1/99
From Dusk Till Dawn 3: The Hangman's Daughter;10/30/99
Toy Story 2;10/30/99
House on Haunted Hill;10/29/99
Music of the Heart;10/29/99
The Insider;10/28/99
Bats;10/22/99
Bringing Out the Dead;10/22/99
The Best Man;10/22/99
Three to Tango;10/22/99
Children of the Corn 666: Isaac's Return;10/19/99
The Straight Story;10/15/99
Fight Club;10/14/99
The Story of Us;10/13/99
Don't Look Under the Bed;10/9/99
Superstar;10/8/99
Body Shots;10/7/99
Fortress 2;10/7/99
Walking with Dinosaurs;10/4/99
Animal Farm;10/3/99
Come te nessuno mai;10/1/99
Drive Me Crazy;10/1/99
Mystery, Alaska;10/1/99
Being John Malkovich;9/30/99
Three Kings;9/27/99
Inferno;9/25/99
Mumford;9/24/99
Blue Streak;9/17/99
For Love of the Game;9/17/99
The Hurricane;9/17/99
Jakob the Liar;9/16/99
American Beauty;9/15/99
Ghost Dog: The Way of the Samurai;9/13/99
Sunshine;9/13/99
But I'm a Cheerleader;9/12/99
Stigmata;9/10/99
Stir of Echoes;9/10/99
Bad ma ra khahad bord;9/6/99
Black and White;9/4/99
Eye of the Beholder;9/4/99
Holy Smoke;9/4/99
The Mating Habits of the Earthbound Human;9/3/99
Topsy-Turvy;9/3/99
Boys Don't Cry;9/2/99
Chill Factor;9/1/99
Dudley Do-Right;8/27/99
The 13th Warrior;8/27/99
The Astronaut's Wife;8/26/99
In Too Deep;8/25/99
The Ninth Gate;8/24/99
Introducing Dorothy Dandridge;8/21/99
Mickey Blue Eyes;8/16/99
Outside Providence;8/16/99
Brokedown Palace;8/13/99
Detroit Rock City;8/13/99
Bowfinger;8/12/99
Teaching Mrs. Tingle;8/11/99
Mystery Men;8/6/99
The Iron Giant;8/6/99
The Thomas Crown Affair;8/6/99
Universal Soldier: The Return;8/5/99
Dick;8/4/99
The Sixth Sense;8/2/99
Runaway Bride;7/30/99
Two Hands;7/29/99
Deep Blue Sea;7/27/99
Johnny Tsunami;7/24/99
Inspector Gadget;7/23/99
The Haunting;7/23/99
Trick;7/23/99
The Wood;7/16/99
Lake Placid;7/15/99
Eyes Wide Shut;7/14/99
Muppets from Space;7/14/99
The Blair Witch Project;7/14/99
American Pie;7/9/99
Candyman: Day of the Dead;7/9/99
Journey to the Center of the Earth;7/7/99
Summer of Sam;7/2/99
South Park: Bigger, Longer & Uncut;6/30/99
Wild Wild West;6/29/99
Smart House;6/26/99
Big Daddy;6/25/99
Dak ging san yan lui;6/18/99
Hum Dil De Chuke Sanam;6/18/99
Tarzan;6/18/99
The General's Daughter;6/18/99
Eddie Izzard: Dress to Kill;6/14/99
The War Zone;6/11/99
Austin Powers: The Spy Who Shagged Me;6/8/99
Resurrection;6/5/99
Human Traffic;6/4/99
Instinct;6/4/99
Star Wars: Episode I - The Phantom Menace;5/19/99
Joan of Arc;5/16/99
The Limey;5/15/99
The Thirteenth Year;5/15/99
East Is East;5/14/99
Notting Hill;5/13/99
Pirates of Silicon Valley;5/10/99
Terror Firmer;5/1/99
Entrapment;4/30/99
Idle Hands;4/30/99
Sarfarosh;4/30/99
A Midsummer Night's Dream;4/25/99
Election;4/23/99
Lost & Found;4/23/99
Pushing Tin;4/23/99
The Virgin Suicides;4/21/99
The Jack Bull;4/17/99
Life;4/16/99
The Thirteenth Floor;4/16/99
An Ideal Husband;4/15/99
eXistenZ;4/14/99
Best Laid Plans;4/9/99
Go;4/9/99
Never Been Kissed;4/9/99
The Out-of-Towners;4/2/99
Beowulf;4/1/99
10 Things I Hate About You;3/30/99
The Matrix;3/30/99
æˆé¾çš„ç‰¹æŠ€;3/30/99
Doug's 1st Movie;3/26/99
Edtv;3/26/99
Tea with Mussolini;3/25/99
Arlington Road;3/19/99
The King and I;3/19/99
True Crime;3/19/99
From Dusk Till Dawn 2: Texas Blood Money;3/16/99
Ravenous;3/16/99
Baby Geniuses;3/12/99
Forces of Nature;3/12/99
The Corruptor;3/12/99
The Deep End of the Ocean;3/12/99
Wishmaster 2: Evil Never Dies;3/12/99
The Rage: Carrie 2;3/11/99
Wing Commander;3/11/99
Analyze This;3/5/99
Cruel Intentions;3/5/99
Alice in Wonderland;2/28/99
200 Cigarettes;2/26/99
The Other Sister;2/26/99
8MM;2/25/99
Message in a Bottle;2/22/99
October Sky;2/19/99
Office Space;2/19/99
Buena Vista Social Club;2/17/99
Better Than Chocolate;2/14/99
Storm of the Century;2/14/99
Breakfast of Champions;2/13/99
Blast from the Past;2/12/99
My Favorite Martian;2/11/99
Rang-e khoda;2/8/99
George Carlin: You Are All Diseased;2/6/99
Simply Irresistible;2/5/99
An American Tail 4: The Mystery of the Night Monster;2/4/99
Payback;2/4/99
Jawbreaker;1/30/99
A Walk on the Moon;1/29/99
She's All That;1/29/99
Cookie's Fortune;1/22/99
Plunkett & MacLeane;1/22/99
The Boondock Saints;1/22/99
At First Sight;1/15/99
In Dreams;1/15/99
Varsity Blues;1/15/99
Virus;1/14/99
Batman Beyond: The Movie;1/10/99
Babylon 5: A Call to Arms;1/3/99
Komodo;1/1/99
Mulholland Dr.;1/1/99
Rogue Trader;1/1/99
Sabrina, Down Under;1/1/99
Another Day in Paradise;12/30/98
Hilary and Jackie;12/30/98
Playing by Heart;12/30/98
Alice Through the Looking Glass;12/26/98
Hurlyburly;12/25/98
Mighty Joe Young;12/25/98
Patch Adams;12/25/98
Stepmom;12/25/98
The Faculty;12/25/98
The Thin Red Line;12/25/98
You've Got Mail;12/17/98
The Prince of Egypt;12/15/98
A Murder of Crows;12/12/98
A Simple Plan;12/11/98
Shakespeare in Love;12/11/98
Jack Frost;12/10/98
Star Trek: Insurrection;12/10/98
Psycho;12/4/98
Legionnaire;12/3/98
The Land Before Time VI: The Secret of Saurus Rock;12/1/98
The Wisdom of Crocodiles;11/27/98
A Bug's Life;11/25/98
Babe: Pig in the City;11/25/98
Home Fries;11/25/98
Rear Window;11/22/98
Enemy of the State;11/20/98
Il fantasma dell'opera;11/20/98
Savior;11/20/98
The Rugrats Movie;11/20/98
An American Tail: The Treasure of Manhattan Island;11/16/98
I Still Know What You Did Last Summer;11/13/98
I'll Be Home for Christmas;11/12/98
Meet Joe Black;11/12/98
A Knight in Camelot;11/8/98
The Second Arrival;11/6/98
The Waterboy;11/6/98
Little Voice;11/5/98
The Siege;11/5/98
The Temptations;11/1/98
American History X;10/30/98
Vampires;10/30/98
Velvet Goldmine;10/26/98
Goodnight Mister Tom;10/24/98
The Lion King 2: Simba's Pride;10/24/98
Last Night;10/23/98
Soldier;10/23/98
The Mighty;10/23/98
Bride of Chucky;10/16/98
Happiness;10/16/98
Practical Magic;10/16/98
Rudolph the Red-Nosed Reindeer: The Movie;10/16/98
Phantasm IV: Oblivion;10/13/98
Holy Man;10/8/98
Sabrina Goes to Rome;10/4/98
Antz;10/2/98
Strangeland;10/2/98
What Dreams May Come;10/2/98
A Night at the Roxbury;10/1/98
Clay Pigeons;9/25/98
Thursday;9/25/98
Urban Legend;9/25/98
SLC Punk;9/24/98
Addams Family Reunion;9/22/98
Scooby-Doo on Zombie Island;9/22/98
Rush Hour;9/18/98
Six-String Samurai;9/18/98
Pleasantville;9/17/98
Love Is the Devil: Study for a Portrait of Francis Bacon;9/16/98
Pecker;9/16/98
Waking Ned;9/15/98
Elizabeth;9/13/98
Following;9/12/98
Permanent Midnight;9/12/98
Ronin;9/12/98
Rounders;9/11/98
Simon Birch;9/11/98
Very Bad Things;9/11/98
Without Limits;9/11/98
The Red Violin;9/10/98
Casper Meets Wendy;9/8/98
Celebrity;9/7/98
New Rose Hotel;9/5/98
Knock Off;9/4/98
54;8/28/98
Brink!;8/28/98
Blade;8/21/98
Dance With Me;8/21/98
Dead Man on Campus;8/21/98
Letters From a Killer;8/21/98
Strike!;8/21/98
The Batman Superman Movie: World's Finest;8/18/98
Get Real;8/16/98
Air Bud: Golden Receiver;8/14/98
How Stella Got Her Groove Back;8/14/98
Slums of Beverly Hills;8/14/98
The Avengers;8/13/98
Return to Paradise;8/10/98
Snake Eyes;8/7/98
Halloween: H20;8/5/98
The Swan Princess: The Mystery of the Enchanted Kingdom;8/4/98
EverAfter;7/31/98
Full Tilt Boogie;7/31/98
The Negotiator;7/29/98
The Parent Trap;7/28/98
Disturbing Behavior;7/24/98
Jane Austen's Mafia!;7/24/98
Saving Private Ryan;7/24/98
Babylon 5: Thirdspace;7/19/98
The Mask of Zorro;7/16/98
There's Something About Mary;7/15/98
Dennis the Menace Strikes Again!;7/14/98
Lethal Weapon 4;7/10/98
Madeline;7/10/98
Pi;7/10/98
Small Soldiers;7/10/98
The Patriot;7/10/98
Armageddon;7/1/98
Out of Sight;6/26/98
Croupier;6/25/98
Doctor Dolittle;6/22/98
Children of the Corn V: Fields of Terror;6/21/98
Ghulam;6/19/98
The X Files;6/19/98
Mulan;6/18/98
Can't Hardly Wait;6/12/98
Dirty Work;6/12/98
High Art;6/12/98
Six Days Seven Nights;6/12/98
A Perfect Murder;6/4/98
The Truman Show;6/4/98
Almost Heroes;5/29/98
Hope Floats;5/29/98
The Last Days of Disco;5/29/98
Fear and Loathing in Las Vegas;5/22/98
The Opposite of Sex;5/22/98
Godzilla;5/19/98
Creature;5/17/98
Bulworth;5/15/98
My Name Is Joe;5/15/98
Quest for Camelot;5/15/98
Edge of Seventeen;5/14/98
The Horse Whisperer;5/14/98
Deep Impact;5/7/98
Black Dog;5/1/98
He Got Game;5/1/98
Les MisÃ©rables;5/1/98
Merlin;4/26/98
The Big Hit;4/24/98
Sliding Doors;4/23/98
Major League: Back to the Minors;4/17/98
Paulie;4/17/98
The Object of My Affection;4/17/98
3 Ninjas: High Noon at Mega Mountain;4/10/98
City of Angels;4/10/98
My Giant;4/10/98
Species II;4/10/98
The Odd Couple II;4/9/98
Lost in Space;4/3/98
Sat sau ji wong;4/3/98
Mercury Rising;4/2/98
The Newton Boys;3/26/98
Primary Colors;3/20/98
Wild Things;3/20/98
Tale of the Mummy;3/19/98
Batman & Mr. Freeze: SubZero;3/17/98
Moby Dick;3/15/98
The Man in the Iron Mask;3/12/98
Everest;3/6/98
Hush;3/6/98
Twilight;3/6/98
A Civil Action;3/5/98
Lock, Stock and Two Smoking Barrels;3/5/98
U.S. Marshals;3/5/98
Dark City;2/27/98
Krippendorf's Tribe;2/27/98
Dangerous Beauty;2/20/98
Palmetto;2/20/98
Senseless;2/20/98
Belle's Magical World;2/17/98
The Big Lebowski;2/15/98
Sphere;2/13/98
The Wedding Singer;2/13/98
Billboard Dad;2/6/98
The Replacement Killers;2/6/98
Blues Brothers 2000;2/5/98
Gia;1/31/98
Deep Rising;1/30/98
Desperate Measures;1/30/98
Zero Effect;1/30/98
Dead Man's Curve;1/24/98
Phantoms;1/23/98
The Gingerbread Man;1/23/98
Gods and Monsters;1/21/98
Buffalo '66;1/20/98
The Prophecy II;1/20/98
Great Expectations;1/19/98
Fallen;1/16/98
Half Baked;1/16/98
Hard Rain;1/16/98
Futuresport;1/9/98
Babylon 5: In the Beginning;1/4/98
Halloweentown;1/1/98
Jerry Seinfeld: I'm Telling You for the Last Time;1/1/98
The Boxer;12/31/97
An American Werewolf in Paris;12/25/97
Kundun;12/25/97
Mr. Magoo;12/25/97
The Postman;12/25/97
Wag the Dog;12/25/97
Jackie Brown;12/24/97
As Good as It Gets;12/19/97
MouseHunt;12/19/97
Spice World - The Movie;12/19/97
Home Alone 3;12/12/97
For Richer or Poorer;12/11/97
Tomorrow Never Dies;12/11/97
Scream 2;12/9/97
Good Will Hunting;12/5/97
The Borrowers;12/5/97
Amistad;12/3/97
Bent;11/26/97
Flubber;11/26/97
Geri's Game;11/24/97
Lawn Dogs;11/21/97
Mean Guns;11/21/97
Midnight in the Garden of Good and Evil;11/21/97
Mortal Kombat: Annihilation;11/21/97
Anastasia;11/20/97
Jack Frost;11/18/97
The Rainmaker;11/18/97
Titanic;11/18/97
Eddie Izzard: Glorious;11/17/97
The Night Flier;11/15/97
The Man Who Knew Too Little;11/14/97
The Jackal;11/13/97
Alien: Resurrection;11/12/97
Beauty and the Beast: The Enchanted Christmas;11/11/97
Mad City;11/7/97
The Wings of the Dove;11/7/97
Starship Troopers;11/6/97
Cinderella;11/2/97
The Brave Little Toaster to the Rescue;11/1/97
Switchback;10/31/97
Red Corner;10/30/97
Tower of Terror;10/26/97
A Life Less Ordinary;10/24/97
Annabelle's Wish;10/21/97
Trekkies;10/18/97
Gummo;10/17/97
I Know What You Did Last Summer;10/17/97
Playing God;10/17/97
The Devil's Advocate;10/17/97
Le Pari;10/15/97
Most Wanted;10/10/97
RocketMan;10/10/97
The Apostle;10/9/97
Gang Related;10/8/97
Toothless;10/5/97
Kiss the Girls;10/3/97
U Turn;10/3/97
The Assignment;9/28/97
Lolita;9/27/97
The Ice Storm;9/27/97
Soul Food;9/26/97
The Peacemaker;9/26/97
Trojan War;9/26/97
L.A. Confidential;9/19/97
Wishmaster;9/19/97
Seven Years in Tibet;9/12/97
The Game;9/12/97
The Land Before Time V: The Mysterious Island;9/12/97
Boogie Nights;9/11/97
In & Out;9/10/97
Casper: A Spirited Beginning;9/9/97
Cube;9/9/97
The Spanish Prisoner;9/8/97
Eve's Bayou;9/7/97
Gattaca;9/7/97
Henry Fool;9/7/97
Orgazmo;9/6/97
Suicide Kings;9/6/97
The Edge;9/6/97
Fire Down Below;9/5/97
Wilde;9/1/97
Excess Baggage;8/29/97
Kull the Conqueror;8/29/97
She's So Lovely;8/29/97
Affliction;8/28/97
Hoodlum;8/27/97
Deconstructing Harry;8/26/97
G.I. Jane;8/22/97
Leave it to Beaver;8/22/97
Mimic;8/22/97
Money Talks;8/22/97
Cop Land;8/15/97
Event Horizon;8/15/97
Steel;8/15/97
The Full Monty;8/13/97
Free Willy 3: The Rescue;8/8/97
Conspiracy Theory;8/7/97
Pooh's Grand Adventure: The Search for Christopher Robin;8/5/97
Drive;8/4/97
Air Bud;8/1/97
Picture Perfect;8/1/97
Spawn;7/31/97
The Brave;7/30/97
Bean;7/29/97
One Eight Seven;7/29/97
Good Burger;7/25/97
Air Force One;7/23/97
Mrs Brown;7/18/97
Nothing to Lose;7/18/97
Snow White: A Tale of Terror;7/18/97
George of the Jungle;7/15/97
The Butcher Boy;7/13/97
A Simple Wish;7/11/97
Contact;7/11/97
Out to Sea;7/2/97
Wild America;7/2/97
Men in Black;7/1/97
Face/Off;6/27/97
Hercules;6/26/97
Batman & Robin;6/20/97
My Best Friend's Wedding;6/19/97
Dobermann;6/18/97
Speed 2: Cruise Control;6/12/97
Robinson Crusoe;6/11/97
Gone Fishin';5/30/97
The Lost World: Jurassic Park;5/23/97
The Odyssey;5/18/97
The Sweet Hereafter;5/14/97
Fathers' Day;5/9/97
Nowhere;5/9/97
Nil by Mouth;5/8/97
The Fifth Element;5/7/97
Austin Powers: International Man of Mystery;5/2/97
Breakdown;5/2/97
O Que Ã‰ Isso, Companheiro?;5/1/97
Romy and Michele's High School Reunion;4/25/97
Volcano;4/25/97
McHale's Navy;4/18/97
Murder at 1600;4/18/97
Anaconda;4/11/97
Grosse Pointe Blank;4/11/97
